"year","round","race_name","circuit","circuit_type","country","location","driver","driver_nationality","constructor","constructor_nationality","grid","position","points","status","q1","q2","q3","qualifying_position","constructor_prestige"
2014,8,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Vergne","French","Toro Rosso","Italian",14,"\N",0,"Brakes","1:10.161","1:10.073","\N",15,6
2014,8,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Vettel","German","Red Bull","Austrian",12,"\N",0,"Electrical","1:10.630","1:09.801","\N",13,2
2014,8,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Kvyat","Russian","Toro Rosso","Italian",7,"\N",0,"Suspension","1:09.678","1:09.490","1:09.619",7,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Hamilton","British","Mercedes","German",6,"1",25,"Finished","1:41.058","1:34.870","1:39.232",6,1
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Bottas","Finnish","Williams","British",14,"2",18,"Finished","1:45.318","\N","\N",17,4
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Ricciardo","Australian","Red Bull","Austrian",8,"3",15,"Finished","1:44.710","1:38.166","1:40.606",8,2
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Button","British","McLaren","British",3,"4",12,"Finished","1:44.425","1:36.579","1:38.200",3,3
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Vettel","German","Red Bull","Austrian",2,"5",10,"Finished","1:45.086","1:36.410","1:37.386",2,2
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Alonso","Spanish","Ferrari","Italian",16,"6",8,"Finished","1:45.935","\N","\N",19,2
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Magnussen","Danish","McLaren","British",5,"7",6,"Finished","1:42.507","1:37.370","1:38.417",5,3
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Hülkenberg","German","Force India","Indian",4,"8",4,"Finished","1:41.271","1:37.112","1:38.329",4,5
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Kvyat","Russian","Toro Rosso","Italian",9,"9",2,"Finished","1:41.032","1:36.813","1:40.707",9,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Vergne","French","Toro Rosso","Italian",10,"10",1,"+1 Lap","1:43.040","1:37.800","1:40.855",10,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Pérez","Mexican","Force India","Indian",7,"11",0,"+1 Lap","1:42.146","1:37.350","1:40.457",7,5
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Grosjean","French","Lotus F1","British",11,"12",0,"+1 Lap","1:43.121","1:38.496","\N",11,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Sutil","German","Sauber","Swiss",13,"13",0,"+1 Lap","1:42.603","\N","\N",16,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Bianchi","French","Marussia","Russian",12,"14",0,"+1 Lap","1:41.169","1:38.709","\N",12,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Kobayashi","Japanese","Caterham","Malaysian",22,"15",0,"+2 Laps","1:49.625","\N","\N",22,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Chilton","British","Marussia","Russian",17,"16",0,"+2 Laps","1:42.082","1:39.800","\N",13,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Maldonado","Venezuelan","Lotus F1","British",20,"17",0,"+3 Laps","1:43.892","1:44.018","\N",15,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Rosberg","German","Mercedes","German",1,"\N",0,"Gearbox","1:40.380","1:35.179","1:35.766",1,1
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Ericsson","Swedish","Caterham","Malaysian",21,"\N",0,"Suspension","1:49.421","\N","\N",21,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Gutiérrez","Mexican","Sauber","Swiss",19,"\N",0,"Collision","1:43.285","1:40.912","\N",14,6
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Massa","Brazilian","Williams","British",15,"\N",0,"Collision","1:45.695","\N","\N",18,4
2014,9,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Räikkönen","Finnish","Ferrari","Italian",18,"\N",0,"Collision","1:46.684","\N","\N",20,2
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Rosberg","German","Mercedes","German",1,"1",25,"Finished","1:17.631","1:17.109","1:16.540",1,1
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Bottas","Finnish","Williams","British",2,"2",18,"Finished","1:18.215","1:17.353","1:16.759",2,4
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Hamilton","British","Mercedes","German",20,"3",15,"Finished","1:18.683","\N","\N",16,1
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Vettel","German","Red Bull","Austrian",6,"4",12,"Finished","1:18.194","1:17.646","1:17.577",6,2
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Alonso","Spanish","Ferrari","Italian",7,"5",10,"Finished","1:18.389","1:17.866","1:17.649",7,2
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Ricciardo","Australian","Red Bull","Austrian",5,"6",8,"Finished","1:18.117","1:17.855","1:17.273",5,2
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Hülkenberg","German","Force India","Indian",9,"7",6,"Finished","1:18.927","1:18.017","1:18.014",9,5
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Button","British","McLaren","British",11,"8",4,"Finished","1:18.425","1:18.193","\N",11,3
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Magnussen","Danish","McLaren","British",4,"9",2,"+1 Lap","1:18.260","1:17.788","1:17.214",4,3
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Pérez","Mexican","Force India","Indian",10,"10",1,"+1 Lap","1:18.916","1:18.161","1:18.035",10,5
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Räikkönen","Finnish","Ferrari","Italian",12,"11",0,"+1 Lap","1:18.534","1:18.273","\N",12,2
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Maldonado","Venezuelan","Lotus F1","British",18,"12",0,"+1 Lap","1:20.195","\N","\N",19,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Vergne","French","Toro Rosso","Italian",13,"13",0,"+1 Lap","1:18.496","1:18.285","\N",13,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Gutiérrez","Mexican","Sauber","Swiss",16,"14",0,"+1 Lap","1:18.739","1:18.787","\N",14,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Bianchi","French","Marussia","Russian",17,"15",0,"+1 Lap","1:19.676","\N","\N",18,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Kobayashi","Japanese","Caterham","Malaysian",19,"16",0,"+2 Laps","1:20.408","\N","\N",20,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Chilton","British","Marussia","Russian",21,"17",0,"+2 Laps","1:20.489","\N","\N",21,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Ericsson","Swedish","Caterham","Malaysian",22,"18",0,"+2 Laps","\N","\N","\N",22,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Sutil","German","Sauber","Swiss",15,"\N",0,"Brakes","1:19.142","\N","\N",17,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Kvyat","Russian","Toro Rosso","Italian",8,"\N",0,"Oil leak","1:18.530","1:18.103","1:17.965",8,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Grosjean","French","Lotus F1","British",14,"\N",0,"Water leak","1:18.894","1:18.983","\N",15,6
2014,10,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Massa","Brazilian","Williams","British",3,"\N",0,"Collision","1:18.381","1:17.370","1:17.078",3,4
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Ricciardo","Australian","Red Bull","Austrian",4,"1",25,"Finished","1:25.495","1:23.676","1:23.391",4,2
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Alonso","Spanish","Ferrari","Italian",5,"2",18,"Finished","1:26.087","1:24.249","1:23.909",5,2
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Hamilton","British","Mercedes","German",22,"3",15,"Finished","\N","\N","\N",21,1
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Rosberg","German","Mercedes","German",1,"4",12,"Finished","1:25.227","1:23.310","1:22.715",1,1
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Massa","Brazilian","Williams","British",6,"5",10,"Finished","1:26.592","1:24.030","1:24.223",6,4
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Räikkönen","Finnish","Ferrari","Italian",16,"6",8,"Finished","1:26.792","\N","\N",17,2
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Vettel","German","Red Bull","Austrian",2,"7",6,"Finished","1:25.662","1:23.606","1:23.201",2,2
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Bottas","Finnish","Williams","British",3,"8",4,"Finished","1:25.690","1:23.776","1:23.354",3,4
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Vergne","French","Toro Rosso","Italian",8,"9",2,"Finished","1:24.941","1:24.637","1:24.720",8,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Button","British","McLaren","British",7,"10",1,"Finished","1:26.612","1:24.502","1:24.294",7,3
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Sutil","German","Sauber","Swiss",11,"11",0,"Finished","1:26.027","1:25.136","\N",12,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Magnussen","Danish","McLaren","British",21,"12",0,"Finished","1:26.578","1:24.585","\N",10,3
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Maldonado","Venezuelan","Lotus F1","British",20,"13",0,"Finished","\N","\N","\N",22,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Kvyat","Russian","Toro Rosso","Italian",10,"14",0,"+1 Lap","1:25.361","1:24.706","\N",11,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Bianchi","French","Marussia","Russian",15,"15",0,"+1 Lap","1:26.728","1:27.419","\N",16,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Chilton","British","Marussia","Russian",18,"16",0,"+1 Lap","1:27.819","\N","\N",19,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Gutiérrez","Mexican","Sauber","Swiss",13,"\N",0,"Retired","1:25.709","1:25.260","\N",14,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Kobayashi","Japanese","Caterham","Malaysian",17,"\N",0,"Retired","1:27.139","\N","\N",18,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Pérez","Mexican","Force India","Indian",12,"\N",0,"Accident","1:25.910","1:25.211","\N",13,5
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Hülkenberg","German","Force India","Indian",9,"\N",0,"Accident","1:26.149","1:24.647","1:24.775",9,5
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Grosjean","French","Lotus F1","British",14,"\N",0,"Accident","1:26.136","1:25.337","\N",15,6
2014,11,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Ericsson","Swedish","Caterham","Malaysian",19,"\N",0,"Accident","1:28.643","\N","\N",20,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Ricciardo","Australian","Red Bull","Austrian",5,"1",25,"Finished","2:10.089","2:08.989","2:07.911",5,2
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Rosberg","German","Mercedes","German",1,"2",18,"Finished","2:07.130","2:06.723","2:05.591",1,1
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Bottas","Finnish","Williams","British",6,"3",15,"Finished","2:09.250","2:08.451","2:08.049",6,4
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Räikkönen","Finnish","Ferrari","Italian",8,"4",12,"Finished","2:09.885","2:08.646","2:08.780",8,2
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Vettel","German","Red Bull","Austrian",3,"5",10,"Finished","2:10.105","2:08.868","2:07.717",3,2
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Button","British","McLaren","British",10,"6",8,"Finished","2:10.529","2:09.272","2:09.776",10,3
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Alonso","Spanish","Ferrari","Italian",4,"7",6,"Finished","2:10.197","2:08.450","2:07.786",4,2
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Pérez","Mexican","Force India","Indian",13,"8",4,"Finished","2:10.666","2:10.084","\N",13,5
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Kvyat","Russian","Toro Rosso","Italian",11,"9",2,"Finished","2:10.445","2:09.377","\N",11,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Hülkenberg","German","Force India","Indian",18,"10",1,"Finished","2:11.267","\N","\N",18,5
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Vergne","French","Toro Rosso","Italian",12,"11",0,"Finished","2:09.811","2:09.805","\N",12,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Magnussen","Danish","McLaren","British",7,"12",0,"Finished","2:11.081","2:08.901","2:08.679",7,3
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Massa","Brazilian","Williams","British",9,"13",0,"Finished","2:08.403","2:08.833","2:09.178",9,4
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Sutil","German","Sauber","Swiss",14,"14",0,"Finished","2:11.051","2:10.238","\N",14,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Gutiérrez","Mexican","Sauber","Swiss",20,"15",0,"Finished","2:13.414","\N","\N",20,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Chilton","British","Marussia","Russian",19,"16",0,"+1 Lap","2:12.566","\N","\N",19,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Ericsson","Swedish","Caterham","Malaysian",22,"17",0,"+1 Lap","2:14.438","\N","\N",22,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Bianchi","French","Marussia","Russian",16,"18",0,"Gearbox","2:11.051","2:12.470","\N",16,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Hamilton","British","Mercedes","German",2,"\N",0,"Retired","2:07.280","2:06.609","2:05.819",2,1
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Grosjean","French","Lotus F1","British",15,"\N",0,"Retired","2:10.898","2:11.087","\N",15,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Maldonado","Venezuelan","Lotus F1","British",17,"\N",0,"Mechanical","2:11.261","\N","\N",17,6
2014,12,"Belgian Grand Prix","Circuit de Spa-Francorchamps","Permanent Race Circuit","Belgium","Spa","Lotterer","German","Caterham","Malaysian",21,"\N",0,"Power Unit","2:13.469","\N","\N",21,6
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Hamilton","British","Mercedes","German",1,"1",25,"Finished","1:25.363","1:24.560","1:24.109",1,1
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Rosberg","German","Mercedes","German",2,"2",18,"Finished","1:25.493","1:24.600","1:24.383",2,1
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Massa","Brazilian","Williams","British",4,"3",15,"Finished","1:25.528","1:25.046","1:24.865",4,4
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Bottas","Finnish","Williams","British",3,"4",12,"Finished","1:26.012","1:24.858","1:24.697",3,4
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Ricciardo","Australian","Red Bull","Austrian",9,"5",10,"Finished","1:26.721","1:25.946","1:25.709",9,2
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Vettel","German","Red Bull","Austrian",8,"6",8,"Finished","1:26.631","1:25.769","1:25.436",8,2
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Pérez","Mexican","Force India","Indian",10,"7",6,"Finished","1:26.569","1:25.863","1:25.944",10,5
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Button","British","McLaren","British",6,"8",4,"Finished","1:26.328","1:25.630","1:25.379",6,3
2014,13,"Italian Grand Prix","Autodromo Nazionale di Monza","Permanent Race Circuit","Italy","Monza","Räikkönen","Finnish","Ferrari","Italian",11,"9",2,"Finished","1:26.689","1:26.110","\N",12,2
